ax,ay,az,gx,gy,gz,recording
0.8517299890518188,0.36365997791290283,-9.751830101013184,0.3149999976158142,-0.05250000208616257,-0.13124999403953552,1
0.8421599864959717,0.37322998046875,-9.76140022277832,0.3149999976158142,-0.061250001192092896,-0.16625000536441803,1
0.861299991607666,0.38279998302459717,-9.7039794921875,0.35875001549720764,0.0,-0.16625000536441803,1
0.8134499788284302,0.38279998302459717,-9.73268985748291,0.32374998927116394,-0.07000000029802322,-0.1837500035762787,1
0.861299991607666,0.38279998302459717,-9.73268985748291,0.3412500023841858,-0.017500000074505806,-0.16625000536441803,1
0.8230199813842773,0.4019399881362915,-9.723119735717773,0.29750001430511475,0.0,-0.11375000327825546,1
0.8708699941635132,0.39236998558044434,-9.723119735717773,0.32374998927116394,0.017500000074505806,-0.1837500035762787,1
0.803879976272583,0.38279998302459717,-9.742259979248047,0.3762499988079071,-0.05250000208616257,-0.1574999988079071,1
0.8421599864959717,0.36365997791290283,-9.694409370422363,0.32374998927116394,-0.017500000074505806,-0.10500000417232513,1
0.8325899839401245,0.37322998046875,-9.723119735717773,0.33250001072883606,-0.008750000037252903,-0.12250000238418579,1
0.8421599864959717,0.38279998302459717,-9.76140022277832,0.29750001430511475,-0.026250001043081284,-0.16625000536441803,1
0.8325899839401245,0.37322998046875,-9.742259979248047,0.3062500059604645,-0.017500000074505806,-0.16625000536441803,1
0.803879976272583,0.38279998302459717,-9.73268985748291,0.33250001072883606,-0.017500000074505806,-0.1574999988079071,1
0.8230199813842773,0.37322998046875,-9.76140022277832,0.32374998927116394,-0.07874999940395355,-0.1574999988079071,1
0.8421599864959717,0.42107999324798584,-9.713549613952637,0.29750001430511475,-0.026250001043081284,-0.19249999523162842,1
0.8421599864959717,0.38279998302459717,-9.751830101013184,0.2887499928474426,0.13124999403953552,-0.1574999988079071,1
0.8804399967193604,0.36365997791290283,-9.684840202331543,0.3412500023841858,0.03500000014901161,-0.14875000715255737,1
0.8421599864959717,0.37322998046875,-9.684840202331543,0.29750001430511475,0.0,-0.13124999403953552,1
0.8230199813842773,0.36365997791290283,-9.723119735717773,0.27125000953674316,-0.008750000037252903,-0.1574999988079071,1
0.8230199813842773,0.37322998046875,-9.742259979248047,0.2537499964237213,-0.008750000037252903,-0.10500000417232513,1
0.8517299890518188,0.4019399881362915,-9.73268985748291,0.32374998927116394,-0.04374999925494194,-0.1574999988079071,1
0.8517299890518188,0.38279998302459717,-9.73268985748291,0.3675000071525574,-0.07000000029802322,-0.14875000715255737,1
0.8517299890518188,0.4019399881362915,-9.77096939086914,0.3149999976158142,-0.061250001192092896,-0.14000000059604645,1
0.861299991607666,0.35409000515937805,-9.73268985748291,0.2887499928474426,-0.05250000208616257,-0.16625000536441803,1
0.8230199813842773,0.42107999324798584,-9.751830101013184,0.3499999940395355,-0.08749999850988388,-0.17499999701976776,1
0.8421599864959717,0.36365997791290283,-9.751830101013184,0.35875001549720764,-0.017500000074505806,-0.1574999988079071,1
0.8230199813842773,0.38279998302459717,-9.751830101013184,0.27125000953674316,-0.017500000074505806,-0.17499999701976776,1
0.8230199813842773,0.39236998558044434,-9.73268985748291,0.29750001430511475,-0.008750000037252903,-0.21000000834465027,1
0.8421599864959717,0.4019399881362915,-9.73268985748291,0.29750001430511475,-0.008750000037252903,-0.14875000715255737,1
0.8325899839401245,0.37322998046875,-9.76140022277832,0.2887499928474426,0.008750000037252903,-0.1837500035762787,1
0.8804399967193604,0.38279998302459717,-9.713549613952637,0.35875001549720764,-0.03500000014901161,-0.10500000417232513,1
0.8517299890518188,0.41150999069213867,-9.73268985748291,0.3675000071525574,0.07874999940395355,-0.10500000417232513,1
